iata,name,city,state,country,latitude,longitude
CJR,CULPEPER RGNL,CULPEPER,VA,USA,38.52547222,-77.85963888
CJX,CROOKED CREEK,CROOKED CREEK,AK,USA,61.87111805,-158.13795638
CKA,KEGELMAN AF AUX FLD,CHEROKEE,OK,USA,36.73569027,-98.12360972
CKB,NORTH CENTRAL WEST VIRGINIA,CLARKSBURG,WV,USA,39.29765472,-80.22753194
CKC,GRAND MARAIS/COOK COUNTY,GRAND MARAIS,MN,USA,47.83843166,-90.38457805
CKF,CRISP COUNTY-CORDELE,CORDELE,GA,USA,31.98884444,-83.77390555
CKI,WILLIAMSBURG RGNL,KINGSTREE,SC,USA,33.71722222,-79.85697222
CKM,FLETCHER FLD,CLARKSDALE,MS,USA,34.29972222,-90.51230555
CKN,CROOKSTON MUNI/KIRKWOOD FLD,CROOKSTON,MN,USA,47.84165722,-96.62145361
CKP,CHEROKEE COUNTY RGNL,CHEROKEE,IA,USA,42.73158644,-95.55591036
CKU,CORDOVA MUNI,CORDOVA,AK,USA,60.54364444,-145.72585416
CKV,OUTLAW FLD,CLARKSVILLE,TN,USA,36.621865,-87.41494777
CKX,CHICKEN,CHICKEN,AK,USA,64.06675138,-141.95134722
CKZ,PENNRIDGE,PERKASIE,PA,USA,40.38919444,-75.29047222
CL01,EAGLE FLD,DOS PALOS,CA,USA,36.89994833,-120.6676825
CL04,SKY WAY ESTATES,ELK GROVE,CA,USA,38.41074388,-121.23494777
CL23,JONES/AG-VIATION,BIGGS,CA,USA,39.45960888,-121.69608472
CL25,7R RANCH,CUYAMA,CA,USA,34.93552916,-119.45178694
CL29,CAMINO AIRSTRIP,GOFFS,CA,USA,34.83525644,-114.95696925
CL33,PAUMA VALLEY AIR PARK,PAUMA VALLEY,CA,USA,33.31058972,-116.99808333
CL44,LATIERRA,MURRIETA,CA,USA,33.48826291,-117.3674228
CL46,QUAIL LAKE SKY PARK,GORMAN/LANCASTER,CA,USA,34.76784247,-118.73280077
CL56,RANCHAERO,CHICO,CA,USA,39.71952125,-121.87049541
CL74,SKYOTEE RANCH,ROSAMOND,CA,USA,34.83192277,-118.40091416
CL77,BONNY DOON,SANTA CRUZ,CA,USA,37.07050361,-122.12746555
CL84,AHLEM FARMS,HILMAR,CA,USA,37.38827,-120.92742722
CLE,CLEVELAND-HOPKINS INTL,CLEVELAND,OH,USA,41.40940694,-81.85469111
CLI,CLINTONVILLE MUNI,CLINTONVILLE,WI,USA,44.61316666,-88.73088888
CLK,CLINTON RGNL,CLINTON,OK,USA,35.53827255,-98.93278855
CLL,EASTERWOOD FLD,COLLEGE STATION,TX,USA,30.58804188,-96.36254444
CLM,WILLIAM R FAIRCHILD INTL,PORT ANGELES,WA,USA,48.12019444,-123.49969444
CLP,CLARKS POINT,CLARKS POINT,AK,USA,58.83369444,-158.52938888
CLR,CLIFF HATFIELD MEML,CALIPATRIA,CA,USA,33.13133333,-115.52138888
CLS,CHEHALIS-CENTRALIA,CHEHALIS,WA,USA,46.67702777,-122.98275
CLT,CHARLOTTE/DOUGLAS INTL,CHARLOTTE,NC,USA,35.21318694,-80.95137916
CLW,CLEARWATER AIR PARK,CLEARWATER,FL,USA,27.97721388,-82.75905694
CMA,CAMARILLO,CAMARILLO,CA,USA,34.21375833,-119.09435416
CMD,CULLMAN RGNL/FOLSOM FLD,CULLMAN,AL,USA,34.2687025,-86.85803527
CMH,JOHN GLENN COLUMBUS INTL,COLUMBUS,OH,USA,39.99694666,-82.89215916
CMI,UNIVERSITY OF ILLINOIS/WILLARD,CHAMPAIGN/URBANA,IL,USA,40.03856083,-88.27653916
CMR,H A CLARK MEML FLD,WILLIAMS,AZ,USA,35.30549361,-112.19434777
CMX,HOUGHTON COUNTY MEML,HANCOCK,MI,USA,47.16841694,-88.48906944
CMY,SPARTA/FORT MC COY,SPARTA,WI,USA,43.95871611,-90.73784138
CN13,BORGES - CLARKSBURG,CLARKSBURG,CA,USA,38.44325,-121.50886111
CN15,VINEYARD OAKS FARM,LEMOORE,CA,USA,36.36816388,-119.78499444
CN19,LAS SERPIENTES,KNIGHTSEN,CA,USA,37.93565277,-121.61284166
CN22,MERCEY HOT SPRINGS,FIREBAUGH,CA,USA,36.70652083,-120.86003472
CN23,HARVARD,YERMO,CA,USA,34.96165083,-116.67530833
CN29,J-B,FARMINGTON,CA,USA,37.9352025,-121.01549444
CN37,KELSO VALLEY,MOJAVE,CA,USA,35.38363747,-118.22029025
CN38,FLYING B RANCH,FRANKLIN,CA,USA,38.34130083,-121.43745222
CN42,DOUBLE CREEK AIRPARK,MANTON,CA,USA,40.44571194,-121.88221277
CN44,FLYING BULL,MODESTO,CA,USA,37.62047222,-121.16297222
CN63,EXETER,EXETER,CA,USA,36.24247777,-119.14941666
CN64,DESERT CENTER,DESERT CENTER,CA,USA,33.74772222,-115.32525
CN66,HEARST SAN SIMEON AIRSTRIP,SAN SIMEON,CA,USA,35.66340972,-121.19840555
CN86,RIVER HIGHLANDS RANCH,GRASS VALLEY,CA,USA,39.18205138,-121.28152638
CN95,HERITAGE FLD,STOCKTON,CA,USA,37.99330555,-121.49229027
CN98,WALTER'S CAMP,PALO VERDE,CA,USA,33.24555555,-114.71027777
CN99,DEL MAR FARMS,PATTERSON,CA,USA,37.54644444,-121.15857777
CNB,MYERS FLD,CANBY,MN,USA,44.7295,-96.26602777
CNC,CHARITON MUNI,CHARITON,IA,USA,41.01961111,-93.35966666
CNH,CLAREMONT MUNI,CLAREMONT,NH,USA,43.37050444,-72.36820694
CNI,CHEROKEE COUNTY RGNL,CANTON,GA,USA,34.31221916,-84.42215277
CNK,BLOSSER MUNI,CONCORDIA,KS,USA,39.54986777,-97.65204055
CNM,CAVERN CITY AIR TRML,CARLSBAD,NM,USA,32.33744444,-104.26336111
CNO,CHINO,CHINO,CA,USA,33.9747793,-117.63648283
CNP,BILLY G RAY FLD,CHAPPELL,NE,USA,41.07747222,-102.46405555
CNU,CHANUTE MARTIN JOHNSON,CHANUTE,KS,USA,37.66788388,-95.48671555
CNW,TSTC WACO,WACO,TX,USA,31.63780555,-97.07413888
CNY,CANYONLANDS RGNL,MOAB,UT,USA,38.75763083,-109.7534625
CO00,FLAGLER AERIAL SPRAYING INC,FLAGLER,CO,USA,39.27999083,-103.06660222
CO02,HARRINGTON RANCH,BENNET,CO,USA,39.62970833,-104.51857666
CO03,ASPEN,ASPEN,CO,USA,39.25998527,-106.91226444
CO04,DENNING,KEENESBURG,CO,USA,40.00192705,-104.41563394
CO06,WIRTH FLD,NEW RAYMER,CO,USA,40.51361111,-103.91194444
CO07,ATHANASIOU VALLEY,BLACKHAWK,CO,USA,39.85415388,-105.47138444
CO08,HELLING,IDALIA,CO,USA,39.73,-102.17166666
CO10,LEMONS PRIVATE STRIP,BOULDER,CO,USA,39.9947075,-105.22387694
CO11,GRANITE MOUNTAIN LODGE,SALIDA,CO,USA,38.41611111,-106.05833333
CO12,VAN AIRE,BRIGHTON,CO,USA,39.98338055,-104.70447777
CO14,ALAMOSA OUTPOST,ALAMOSA,CO,USA,37.42194444,-105.66611111
CO15,KELLY AIR PARK,ELBERT,CO,USA,39.22466666,-104.6399
CO17,SKY HAVEN,BYERS,CO,USA,39.71359277,-104.19384638
CO18,CHAPARRAL,KIOWA,CO,USA,39.46397222,-104.25788888
CO19,TEZAK,CANON CITY,CO,USA,38.41083055,-105.60388916
CO20,FLYING W RANCH,CEDAREDGE,CO,USA,38.86248277,-107.82145
CO22,HILDEBRANDT,BETHUNE,CO,USA,39.27916666,-102.475
CO23,ASHLAWN,LONGMONT,CO,USA,40.10989166,-105.23720555
CO25,METROGRO FARM,AGATE,CO,USA,39.49611111,-103.72361111
CO26,KUTCHER AIRFIELD,GALETON,CO,USA,40.51920416,-104.45829305
CO27,TANNER FLD,CORTEZ,CO,USA,37.46776944,-108.66454111
CO28,CLEAR SKY AG,ARAPAHOE,CO,USA,38.82019552,-102.17431763
CO29,JUNIPER HILLS,PARACHUTE,CO,USA,39.37940555,-108.08780555
CO33,RIA,RUSH,CO,USA,38.83919444,-104.13483333
CO38,COMANCHE AIRFIELD LLC,STRASBURG,CO,USA,39.74719444,-104.313
CO39,FLYING G AIR RANCH,ELBERT,CO,USA,39.22886388,-104.470975
CO4,COLORADO SPRINGS EAST,ELLICOTT,CO,USA,38.87425,-104.40984375
CO41,CAMPBELLS,BENNETT,CO,USA,39.91388888,-104.47333333
CO42,CIRCLE 8 RANCH,ELIZABETH,CO,USA,39.33471027,-104.5463575
CO43,PINYON,GLADE PARK,CO,USA,39.00276027,-108.71037583
CO47,GOLDYS FLD,GYPSUM,CO,USA,39.59998444,-106.97421166
CO48,CROP AIR,EATON,CO,USA,40.51248027,-104.65190694
CO49,GREENHORN STRIP,COLORADO CITY,CO,USA,37.98152777,-104.85250416
CO52,MARSHDALE,EVERGREEN,CO,USA,39.58332138,-105.30332583
CO53,YANKEE FLD,FORT COLLINS,CO,USA,40.63470444,-104.99108555
CO54,G W FLANDERS RANCH STRIP,FALCON,CO,USA,38.98332611,-104.63386111
CO55,CHRISTMAN FLD,FORT COLLINS,CO,USA,40.59720444,-105.14359194
CO56,JJS,KEENESBURG,CO,USA,39.96415027,-104.46301305
CO58,WINGS N THINGS AIRPARK & MUSEUM,FIRESTONE,CO,USA,40.10581722,-104.9547
CO59,HAY FEVER FARM,GALETON,CO,USA,40.54583333,-104.56444444
CO60,HORSESHOE LANDINGS,KEENESBURG,CO,USA,40.10831555,-104.43106722
CO61,AK SU,CANON CITY,CO,USA,38.55751388,-105.552975
CO65,GEARY RANCH,WESTCLIFFE,CO,USA,38.04857558,-105.4807773
CO66,AJC,GREELEY,CO,USA,40.37027777,-104.63513888
CO67,BIG VIEW,CARR,CO,USA,40.76472222,-104.92861111
CO70,BIGFOOT TURF,LA SALLE,CO,USA,40.32495694,-104.6151
CO73,AIR-SPRAYERS NR 2,HARTMAN,CO,USA,38.10001,-102.21713277
CO76,EDEN RANCH,HOTCHKISS,CO,USA,38.83637194,-107.86589638
CO80,FOWLER,FOWLER,CO,USA,38.07250611,-104.04579472
CO82,LAND,KEENESBURG,CO,USA,40.09581583,-104.58940611
CO83,GREEN ACRES,ALAMOSA,CO,USA,37.48444444,-105.74638888
CO84,IDLERS FLD,KIRK,CO,USA,39.60832416,-102.54075722
CO89,BARBER FLD,DELTA,CO,USA,38.77276111,-108.044235
CO90,USAF ACADEMY BULLSEYE AUX AIRFIELD,ELLICOTT,CO,USA,38.75862083,-104.30060416
CO92,TRINCHERA RANCH AIRSTRIP,FORT GARLAND,CO,USA,37.46434047,-105.40651641
CO93,PERRY PARK,LARKSPUR,CO,USA,39.24998888,-104.89081388
CO94,SPRING CANYON,WALSENBURG,CO,USA,37.4146375,-104.77517777
CO95,TRUE GRIT SOUTH,TELLURIDE,CO,USA,38.05276944,-107.97951111
CO96,REED HOLLOW RANCH,FRANKTOWN,CO,USA,39.37166666,-104.74305555
CO97,COMANCHE SPRINGS RANCH,STRASBURG,CO,USA,39.72081388,-104.32305555
CO99,TRIPLE P RANCH,FRANKTOWN,CO,USA,39.29042966,-104.74695666
COD,YELLOWSTONE RGNL,CODY,WY,USA,44.52019444,-109.02380555
COE,COEUR D'ALENE/PAPPY BOYINGTON FLD,COEUR D'ALENE,ID,USA,47.77430555,-116.81958333
COF,PATRICK SPACE FORCE BASE,COCOA BEACH,FL,USA,28.23500861,-80.60997638
COI,MERRITT ISLAND,MERRITT ISLAND,FL,USA,28.34159972,-80.68548472
COM,COLEMAN MUNI,COLEMAN,TX,USA,31.84113888,-99.40361111
CON,CONCORD MUNI,CONCORD,NH,USA,43.20272222,-71.50227777
COQ,CLOQUET/CARLTON COUNTY,CLOQUET,MN,USA,46.70111111,-92.50355555
COS,CITY OF COLORADO SPRINGS MUNI,COLORADO SPRINGS,CO,USA,38.80581666,-104.70077638
COT,COTULLA-LA SALLE COUNTY,COTULLA,TX,USA,28.45572222,-99.21722222
COU,COLUMBIA RGNL,COLUMBIA,MO,USA,38.81773555,-92.21779194
CPC,COLUMBUS COUNTY RGNL,WHITEVILLE,NC,USA,34.27287055,-78.71498722
CPF,WENDELL H FORD,HAZARD,KY,USA,37.38736361,-83.26159944
CPF2,BAR RIVER,BAR RIVER,,CA,46.42027777,-84.09222222
CPK,CHESAPEAKE RGNL,NORFOLK,VA,USA,36.6656175,-76.32065583
CPM,COMPTON/WOODLEY,COMPTON,CA,USA,33.88991666,-118.24380555
CPP,GREENE COUNTY RGNL,GREENSBORO,GA,USA,33.59797,-83.13826027
CPR,CASPER/NATRONA COUNTY INTL,CASPER,WY,USA,42.90587472,-106.46364861
CPS,ST LOUIS DOWNTOWN,CAHOKIA/ST LOUIS,IL,USA,38.57036111,-90.15508333
CPT,CLEBURNE RGNL,CLEBURNE,TX,USA,32.35375,-97.43375
CPU,CALAVERAS COUNTY/MAURY RASMUSSEN FLD,SAN ANDREAS,CA,USA,38.14611111,-120.64816666
CPX,BENJAMIN RIVERA NORIEGA,ISLA DE CULEBRA,PR,USA,18.31297222,-65.30388888
CPZ3,MOUNTAIN VIEW,MOUNTAIN VIEW,,CA,44.06944444,-77.33805555
CQA,LAKEFIELD,CELINA,OH,USA,40.48427777,-84.55819444
CQB,CHANDLER RGNL,CHANDLER,OK,USA,35.72408333,-96.82027777
CQF,H L SONNY CALLAHAN,FAIRHOPE,AL,USA,30.4605,-87.87702777
CQM,COOK MUNI,COOK,MN,USA,47.82228169,-92.689525
CQW,CHERAW MUNI/LYNCH BELLINGER FLD,CHERAW,SC,USA,34.71286111,-79.957
CQX,CHATHAM MUNI,CHATHAM,MA,USA,41.68830416,-69.98965194
CRC,CIRCLE CITY,CIRCLE,AK,USA,65.82791666,-144.07619722
CRE,GRAND STRAND,NORTH MYRTLE BEACH,SC,USA,33.81175,-78.72394444
CRG,JACKSONVILLE EXEC AT CRAIG,JACKSONVILLE,FL,USA,30.33633333,-81.51444444
CRP,CORPUS CHRISTI INTL,CORPUS CHRISTI,TX,USA,27.77219444,-97.50241666
CRQ,MC CLELLAN-PALOMAR,CARLSBAD,CA,USA,33.12825,-117.28008333
CRS,C DAVID CAMPBELL FLD-CORSICANA MUNI,CORSICANA,TX,USA,32.02805555,-96.40058333
CRT,Z M JACK STELL FLD,CROSSETT,AR,USA,33.17833333,-91.88019444
CRW,WEST VIRGINIA INTL YEAGER,CHARLESTON,WV,USA,38.37601305,-81.59289361
CRX,ROSCOE TURNER,CORINTH,MS,USA,34.91496722,-88.60348444
CRZ,CORNING MUNI,CORNING,IA,USA,40.994125,-94.75502972
CSB,CAMBRIDGE MUNI,CAMBRIDGE,NE,USA,40.30658194,-100.16207222
CSG,COLUMBUS,COLUMBUS,GA,USA,32.5163275,-84.93887027
CSM,CLINTON/SHERMAN,BURNS FLAT,OK,USA,35.33983916,-99.20049944
CSQ,CRESTON MUNI,CRESTON,IA,USA,41.02144444,-94.36330555
CSR,CAMPBELL AIRSTRIP,ANCHORAGE,AK,USA,61.1587,-149.78061111
CSV,CROSSVILLE MEML-WHITSON FLD,CROSSVILLE,TN,USA,35.95129138,-85.08497722
CT01,WHELAN FARMS,BETHLEHEM,CT,USA,41.6662075,-73.18900166
CT07,SKIS LANDING AREA,COLCHESTER,CT,USA,41.57370944,-72.30313694
CT09,HECKLER FLD,COVENTRY,CT,USA,41.80287611,-72.39174916
CT11,DEVILS HOPYARD FLD,EAST HADDAM,CT,USA,41.44398722,-72.33897194
CT13,YANKEE AIRSTRIP,EAST KILLINGLY,CT,USA,41.88343138,-71.81618166
CT14,BANCROFT,EAST WINDSOR HILL,CT,USA,41.86676472,-72.61620111
CT15,WYSOCKI FLD,ELLINGTON,CT,USA,41.94537472,-72.477585
CT19,LAURIE FLD,HAZARDVILLE,CT,USA,41.96815222,-72.53980916
CT20,RANKL FLD,MARLBOROUGH,CT,USA,41.60009888,-72.43286277
CT21,SUNNYVALE FLD,NORTH STONINGTON,CT,USA,41.4606295,-71.8301685
CT24,NORTH CANAAN AVIATION FACILITIES INC,NORTH CANAAN,CT,USA,42.04536972,-73.3387275
CT29,VALLEY FARM,SOMERS,CT,USA,42.01313472,-72.47242777
CT39,MAPLEWOOD FARM,DURHAM,CT,USA,41.46843111,-72.70842888
CT42,WINGS AGO AIRSTRIP,GOSHEN,CT,USA,41.85396666,-73.27564166
CT43,SPRUCE,JEWETT CITY,CT,USA,41.59370944,-71.93118444
CT48,WYCHWOOD FLD,MYSTIC,CT,USA,41.43676527,-71.92535055
CT52,FLYING RIDGE AIRSTRIP,NEWTOWN,CT,USA,41.36815111,-73.29122777
CT59,GOOD HILL FARM,ROXBURY,CT,USA,41.55334722,-73.26123055
CT74,WESTFORD AIRSTRIP,ASHFORD/WESTFORD,CT,USA,41.95065222,-72.18146611
CT80,STONINGTON AIRPARK,STONINGTON,CT,USA,41.34732138,-71.88590361
CT85,ROBERTS FARM,EAST WINDSOR,CT,USA,41.88982,-72.61508972
CT96,GREEN ACRES,BRISTOL,CT,USA,41.70843138,-72.97121527
CTB,CUT BANK INTL,CUT BANK,MT,USA,48.60835475,-112.37615077
CTJ,WEST GEORGIA RGNL/O V GRAY FLD,CARROLLTON,GA,USA,33.63169583,-85.15226472
CTK,INGERSOLL,CANTON,IL,USA,40.56908333,-90.07483333
CTY,CROSS CITY,CROSS CITY,FL,USA,29.63552777,-83.10475
CTZ,CLINTON-SAMPSON COUNTY,CLINTON,NC,USA,34.97493527,-78.36563
CUB,JIM HAMILTON L B OWENS,COLUMBIA,SC,USA,33.97047222,-80.99525
CUH,CUSHING MUNI,CUSHING,OK,USA,35.95002777,-96.77341666
CUL,CARMI MUNI,CARMI,IL,USA,38.08947916,-88.12306111
CUT,CUSTER COUNTY,CUSTER,SD,USA,43.73366055,-103.61949833
CVB,CASTROVILLE MUNI,CASTROVILLE,TX,USA,29.34238888,-98.85122222
CVC,COVINGTON MUNI,ATLANTA,GA,USA,33.6322475,-83.84661888
CVG,CINCINNATI/NORTHERN KENTUCKY INTL,COVINGTON,KY,USA,39.0488375,-84.66782083
CVH,HOLLISTER MUNI,HOLLISTER,CA,USA,36.8933475,-121.41027361
CVK,SHARP COUNTY RGNL,ASH FLAT,AR,USA,36.26488888,-91.56266666
CVN,CLOVIS RGNL,CLOVIS,NM,USA,34.42659025,-103.07758002
CVO,CORVALLIS MUNI,CORVALLIS,OR,USA,44.49687583,-123.28945722
CVS,CANNON AFB,CLOVIS,NM,USA,34.3827745,-103.32215147
CVX,CHARLEVOIX MUNI,CHARLEVOIX,MI,USA,45.30486111,-85.27530555
CW0,COW CREEK,WINIFRED,MT,USA,47.9475,-109.00805555
CWA,CENTRAL WISCONSIN,MOSINEE,WI,USA,44.77778305,-89.66591111
CWC,KICKAPOO DOWNTOWN,WICHITA FALLS,TX,USA,33.86061666,-98.49039861
CWF,CHENNAULT INTL,LAKE CHARLES,LA,USA,30.21058694,-93.14318916
CWI,CLINTON MUNI,CLINTON,IA,USA,41.83075,-90.32897222
CWV,CLAXTON-EVANS COUNTY,CLAXTON,GA,USA,32.1950575,-81.86931666
CXC,CHITINA,CHITINA,AK,USA,61.58320277,-144.42980277
CXE,CHASE CITY MUNI,CHASE CITY,VA,USA,36.78833555,-78.50155361
CXF,COLDFOOT,COLDFOOT,AK,USA,67.25217083,-150.20390805
CXL,CALEXICO INTL,CALEXICO,CA,USA,32.66744444,-115.51758333
CXO,CONROE/NORTH HOUSTON RGNL,HOUSTON,TX,USA,30.35339552,-95.41508194
CXP,CARSON CITY,CARSON CITY,NV,USA,39.19230416,-119.73257055
CXU,CAMILLA-MITCHELL COUNTY,CAMILLA,GA,USA,31.21316666,-84.23522222
CXW,CONWAY RGNL,CONWAY,AR,USA,35.01988888,-92.55511111
CXY,CAPITAL CITY,HARRISBURG,PA,USA,40.21713888,-76.85136111
CYAM,SAULT STE MARIE,SAULT STE MARIE,,CA,46.485,-84.50944444
CYAZ,TOFINO/LONG BEACH,TOFINO,,CA,49.08222222,-125.7725
CYBD,BELLA COOLA,BELLA COOLA,,CA,52.3875,-126.59583333
CYCD,NANAIMO,NANAIMO,,CA,49.05444444,-123.87
CYDA,DAWSON CITY,DAWSON CITY,,CA,64.04222222,-139.13027777
CYDB,BURWASH,BURWASH,,CA,61.37055555,-139.04
CYDL,DEASE LAKE,DEASE LAKE,,CA,58.42222222,-130.03138888
CYDM,ROSS RIVER,ROSS RIVER,,CA,61.97055555,-132.42222222
CYEY,AMOS/MAGNY,AMOS,,CA,48.56388888,-78.24972222
CYHT,HAINES JUNCTION,HAINES JUNCTION,,CA,60.78916666,-137.54555555
CYIB,ATIKOKAN MUNI,ATIKOKAN,,CA,48.77388888,-91.63861111
CYJN,ST JEAN,ST JEAN,,CA,45.29444444,-73.28111111
CYKD,AKLAVIK,AKLAVIK,,CA,68.22333333,-135.00555555
CYLS,LAKE SIMCOE RGNL,BARRIE-ORILLIA,,CA,44.48527777,-79.55555555
CYMA,MAYO,MAYO,,CA,63.61638888,-135.86833333
CYND,OTTAWA/GATINEAU,OTTAWA,,CA,45.52138888,-75.56416666
CYO,PICKAWAY COUNTY MEML,CIRCLEVILLE,OH,USA,39.516,-82.98213888
CYOC,OLD CROW,OLD CROW,,CA,67.57,-139.84
CYOO,OSHAWA,OSHAWA,,CA,43.92277777,-78.895
CYOS,OWEN SOUND BILLY BISHOP RGNL,OWEN SOUND,,CA,44.59027777,-80.8375
CYOW,OTTAWA/MACDONALD-CARTIER INTL,OTTAWA,,CA,45.3225,-75.66916666
CYPG,PORTAGE LA PRAIRIE,PORTAGE,,CA,49.90277777,-98.27472222
CYPK,PITT MEADOWS,PITT MEADOWS,,CA,49.21611111,-122.71277777
CYPQ,PETERBOROUGH,PETERBOROUGH,,CA,44.23,-78.36333333
CYPR,PRINCE RUPERT,PRINCE RUPERT,,CA,54.28583333,-130.44472222
CYPT,PELEE ISLAND,PELEE ISLAND,,CA,41.77833333,-82.67805555
CYPU,PUNTZI MOUNTAIN,PUNTZI MOUNTAIN,,CA,52.11277777,-124.14472222
CYPW,POWELL RIVER,POWELL RIVER,,CA,49.83416666,-124.50027777
CYPZ,BURNS LAKE,BURNS LAKE,,CA,54.37638888,-125.95138888
CYQA,MUSKOKA,MUSKOKA,,CA,44.97472222,-79.30333333
CYQB,QUEBEC/JEAN LESAGE INTL,QUEBEC,,CA,46.79111111,-71.39333333
CYQG,WINDSOR,WINDSOR,,CA,42.27586419,-82.95764852
CYQH,WATSON LAKE,WATSON LAKE,,CA,60.11638888,-128.8225
CYQI,YARMOUTH,YARMOUTH,,CA,43.82694444,-66.08805555
CYQS,ST THOMAS MUNI,ST THOMAS,,CA,42.77,-81.11083333
CYQT,THUNDER BAY,THUNDER BAY,,CA,48.37194444,-89.32388888
CYRI,RIVIERE-DU-LOUP,RIVIERE-DU-LOUP,,CA,47.76444444,-69.58472222
CYRO,ROCKCLIFFE,OTTAWA,,CA,45.46027777,-75.64611111
CYRP,CARP,OTTAWA,,CA,45.31916666,-76.02222222
CYRQ,TROIS-RIVIERES,TROIS-RIVIERES,,CA,46.35277777,-72.67944444
CYS,CHEYENNE RGNL/JERRY OLSON FLD,CHEYENNE,WY,USA,41.15563888,-104.81047222
CYSB,SUDBURY,SUDBURY,,CA,46.625,-80.79888888
CYSC,SHERBROOKE,SHERBROOKE,,CA,45.43805555,-71.69055555
CYSG,ST GEORGES,ST GEORGES,,CA,46.09638888,-70.71472222
CYSH,MONTAGUE/RUSS BEACH,SMITHS FALLS-MONTAGUE,,CA,44.94583333,-75.94055555
CYSJ,ST JOHN,SAINT JOHN,,CA,45.31611111,-65.89027777
CYSL,ST LEONARD,ST LEONARD,,CA,47.1575,-67.83472222
CYSN,ST CATHARINES/NIAGARA DISTRICT,ST CATHARINES,,CA,43.19166666,-79.17166666
CYSQ,ATLIN,ATLIN,,CA,59.57638888,-133.67138888
CYSU,SUMMERSIDE,SUMMERSIDE,,CA,46.44055555,-63.83361111
CYTA,PEMBROKE,PEMBROKE,,CA,45.86444444,-77.25166666
CYTR,TRENTON,TRENTON,,CA,44.11888888,-77.52805555
CYTS,TIMMINS,TIMMINS,,CA,48.56972222,-81.37666666
CYTZ,TORONTO/CITY CENTRE,TORONTO,,CA,43.6275,-79.39611111
CYUY,ROUYN-NORANDA,ROUYN-NORANDA,,CA,48.20611111,-78.83555555
CYVO,VAL-D'OR,VAL-D'OR,,CA,48.05333333,-77.78277777
CYVR,VANCOUVER INTL,VANCOUVER,,CA,49.19472222,-123.18388888
CYVV,WIARTON,WIARTON,,CA,44.74583333,-81.10722222
CYW,CLAY CENTER MUNI,CLAY CENTER,KS,USA,39.38713888,-97.15722222
CYXQ,BEAVER CREEK,BEAVER CREEK,,CA,62.41027777,-140.86888888
CYXT,TERRACE,TERRACE,,CA,54.46861111,-128.57833333
CYXX,ABBOTSFORD,ABBOTSFORD,,CA,49.02527777,-122.36
CYXY,WHITEHORSE/ERIK NIELSEN INTL,WHITEHORSE,,CA,60.70944444,-135.06722222
CYYB,NORTH BAY,NORTH BAY,,CA,46.36361111,-79.42277777
CYYD,SMITHERS,SMITHERS,,CA,54.82527777,-127.18277777
CYYF,PENTICTON,PENTICTON,,CA,49.46305555,-119.60222222
CYYJ,VICTORIA INTL,VICTORIA,,CA,48.6480578,-123.42744288
CYYZ,LESTER B PEARSON INTL,TORONTO,,CA,43.67722222,-79.63055555
CYZP,SANDSPIT,SANDSPIT,,CA,53.25416666,-131.81388888
CYZR,SARNIA CHRIS HADFIELD,SARNIA,,CA,42.99944444,-82.30888888
CYZT,PORT HARDY,PORT HARDY,,CA,50.68055555,-127.36666666
CYZW,TESLIN,TESLIN,,CA,60.17305555,-132.74166666
CZBB,VANCOUVER/BOUNDARY BAY,BOUNDARY BAY,,CA,49.07577027,-123.01021222
CZD,COZAD MUNI,COZAD,NE,USA,40.8695925,-100.00425138
CZF,CAPE ROMANZOF LRRS,CAPE ROMANZOF,AK,USA,61.78101436,-166.03957541
CZG,TRI-CITIES,ENDICOTT,NY,USA,42.07853416,-76.09633055
CZK,CASCADE LOCKS STATE,CASCADE LOCKS,OR,USA,45.67694444,-121.87888888
CZL,TOM B DAVID FLD,CALHOUN,GA,USA,34.4554025,-84.93915527
CZMT,MASSET,MASSET,,CA,54.02722222,-132.125
CZN,CHISANA,CHISANA,AK,USA,62.07175,-142.04935
CZO,CHISTOCHINA,CHISTOCHINA,AK,USA,62.56233333,-144.67244444
CZPC,PINCHER CREEK,PINCHER CREEK,,CA,49.52027777,-113.99722222
CZST,STEWART,STEWART,,CA,55.93333333,-129.98333333
CZT,DIMMIT COUNTY,CARRIZO SPRINGS,TX,USA,28.52225,-99.82363888
D00,NORMAN COUNTY ADA/TWIN VALLEY,ADA/TWIN VALLEY,MN,USA,47.2604675,-96.40026388
D02,OSAGE MUNI,OSAGE,IA,USA,43.29233333,-92.79561111
D03,KULM MUNI,KULM,ND,USA,46.30676388,-98.93883333
D05,GARRISON MUNI,GARRISON,ND,USA,47.65604358,-101.43680161
D06,MINTO MUNI,MINTO,ND,USA,48.29260277,-97.39402222
D07,FAITH MUNI,FAITH,SD,USA,45.03516527,-102.02068472
D09,BOTTINEAU MUNI,BOTTINEAU,ND,USA,48.83047222,-100.41730555
D11,OJIBWA AIRPARK,WEIDMAN,MI,USA,43.72064861,-85.00224305
D14,FERTILE MUNI,FERTILE,MN,USA,47.55185777,-96.29215527
D15,LAKE ISABELLA/CAL BREWER MEML,LAKE ISABELLA,MI,USA,43.64447277,-84.98196833
D17,WESTWINDS,DELTA,CO,USA,38.75847222,-108.14847222
D20,YALE,YALE,MI,USA,43.11105138,-82.78671805
D23,ARCADE TRI-COUNTY,ARCADE,NY,USA,42.56672861,-78.42612944
